,gen_title,title,model_answer_main_query,bing_return,model_ans_1,model_ans_2,model_ans_3,neural_ans1_list,neural_ans1_prob,neural_ans2_list,neural_ans2_prob,neural_ans3_list,neural_ans3_prob,neural_ans4_list,neural_ans4_prob
23,Establishing an Appropriate System Organization for Contextual Software Domains,Software organization and properties: Contextual software domains,"

1. A Generic Software Organization Model for Contextual Software Domains 
2. Systematic Analysis of Software Organizations for Heterogeneous Contexts 
3. The Relation Between Software Organization and Properties 
4. Establishing an Appropriate System Organization for Contextual Software Domains 
5. Representing Contextual Software Domain Organization: A Model-Driven Approach",False," Kay A. Crawley, Didem Ege"," Justyna Zander, Clarissa Brites, Carlos Lucena"," Susan L. Epstein, Vicki L. O'Day","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0% JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo']",0.0,"['\nNo.', '\nNo.', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\nNo', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes', '\nYes']",0.9
24,Representing Contextual Software Domain Organization: A Model-Driven Approach,Software organization and properties: Contextual software domains,"

1. A Generic Software Organization Model for Contextual Software Domains 
2. Systematic Analysis of Software Organizations for Heterogeneous Contexts 
3. The Relation Between Software Organization and Properties 
4. Establishing an Appropriate System Organization for Contextual Software Domains 
5. Representing Contextual Software Domain Organization: A Model-Driven Approach",False," Celso Oliveira, João Pascoal Faria"," Dahlia Dvo Upir, Leonid Nenov, Shamit Sourlaughter"," Cláudio de A. C. Santos, Silva F. de O. Junior, Ronaldo M. M. Junior","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo.', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\n\nYes', '\n\nYes', '\n\nYes']",1.0
25,Physical Verification Methodology of Printed Circuit Board (PCB),Hardware validation: Physical verification,"

1. Physical Verification Methodology of Printed Circuit Board (PCB)
2. System Description for Hardware Validation and Verification
3. An Overview of Physical Verification in Design for Digital and Mixed-Signal ASICs
4. Security Verification and Validation for EMI-Sensitive Hardware
5. Practical Physical Verification for Multi-Layer Electronic Systems",False," Manivila Savariar, Arin Batra, Amit Mookerjee"," Tarun Upadhyay, Vandana Sharma"," Sérgio Luís Ferreira, Élio Clemente Lemma Jr.","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes']",1.0
26,System Description for Hardware Validation and Verification,Hardware validation: Physical verification,"

1. Physical Verification Methodology of Printed Circuit Board (PCB)
2. System Description for Hardware Validation and Verification
3. An Overview of Physical Verification in Design for Digital and Mixed-Signal ASICs
4. Security Verification and Validation for EMI-Sensitive Hardware
5. Practical Physical Verification for Multi-Layer Electronic Systems",False," Robert L. Blevins, John J. Tom, Walter J. Weimer"," Tingting Yu, Zhiyuan Wang, Jiafeng Guan, Yizhou Sun"," Richard Thayer, William Cressler","[' 0 JUSTIFICATION: The two lists contain no overlapping authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', ' \n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nYes', '\n\nNo', '\n\nNo', '\n\nYes']",0.3,"['\nNo', '\nNo', '\nNo.', '\nNo.', '\nNo.', '\nNo.', '\nNo.', '\nNo', '\nNo.', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
27,An Overview of Physical Verification in Design for Digital and Mixed-Signal ASICs,Hardware validation: Physical verification,"

1. Physical Verification Methodology of Printed Circuit Board (PCB)
2. System Description for Hardware Validation and Verification
3. An Overview of Physical Verification in Design for Digital and Mixed-Signal ASICs
4. Security Verification and Validation for EMI-Sensitive Hardware
5. Practical Physical Verification for Multi-Layer Electronic Systems",False," John Moses, Bhasker Prasad"," Jarek Kasprzak, Pierre Bricaud"," Tim Vogt, Christian Kucharczyk","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', ' \nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes']",1.0
28,Security Verification and Validation for EMI-Sensitive Hardware,Hardware validation: Physical verification,"

1. Physical Verification Methodology of Printed Circuit Board (PCB)
2. System Description for Hardware Validation and Verification
3. An Overview of Physical Verification in Design for Digital and Mixed-Signal ASICs
4. Security Verification and Validation for EMI-Sensitive Hardware
5. Practical Physical Verification for Multi-Layer Electronic Systems",False," Mark Pierpoint, Glenda Dorffy, Anthony Simpkin, Vijay Hande, Phil Johnston"," Raymond Wallen, John Procassini"," Robert A. Wilson, Tom Ciaburri","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: These are not lists of authors.']",0.0,"['\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nYes', '\n\nYes', '\n\nNo', '\n\nNo', '\n\nNo', ' \n\nNo']",0.2,"['\nNo', '\nNo.', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
29,Practical Physical Verification for Multi-Layer Electronic Systems,Hardware validation: Physical verification,"

1. Physical Verification Methodology of Printed Circuit Board (PCB)
2. System Description for Hardware Validation and Verification
3. An Overview of Physical Verification in Design for Digital and Mixed-Signal ASICs
4. Security Verification and Validation for EMI-Sensitive Hardware
5. Practical Physical Verification for Multi-Layer Electronic Systems",False," Ghanshyam B. Mehta, Keith S. Webb"," Imran Shakir, Mehran Mozaffari Kermani"," Armen Boulougouris, Christine M. McGahren, Irina B. Oseledchyk","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any overlapping authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes']",1.0,"['\nNo.', '\nNo', '\nNo.', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nNo', '\n\nYes', '\n\nYes', '\n\nYes']",0.9
30,Applying Time Series Models and ARIMA for Demand Forecasting in Operations Research,Operations research: Forecasting,"

1. Applying Time Series Models and ARIMA for Demand Forecasting in Operations Research
2. Inventory Replenishment Strategies with EOQ- and S/Q-Systems for Sales Forecasting
3. Forecasting in Operations Research and Management Science: Principles and Applications
4. An Evolutionary Approach to Forecasting in Business and Economic Forecasting
5. Managing Forecasting Operations: A Quantitative Approach and an AI-Based Fuzzy System",False," Antanas Verikas, Petras Kareapolas, Felix Balnyk"," Binaya Kadariya, Ajay Tiwari"," Srinivas S.Erraguntla, Rajan Phadke","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', ' \nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
31,Inventory Replenishment Strategies with EOQ- and S/Q-Systems for Sales Forecasting,Operations research: Forecasting,"

1. Applying Time Series Models and ARIMA for Demand Forecasting in Operations Research
2. Inventory Replenishment Strategies with EOQ- and S/Q-Systems for Sales Forecasting
3. Forecasting in Operations Research and Management Science: Principles and Applications
4. An Evolutionary Approach to Forecasting in Business and Economic Forecasting
5. Managing Forecasting Operations: A Quantitative Approach and an AI-Based Fuzzy System",False," Leonid A. Kulikov, Valery S. Lugovskiy"," Bernd Ebert, Thomas Ziegler"," Miyeon Kang, Sanguk Noh","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0% JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo.', '\nNo.']",0.0,"['\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
32,Forecasting in Operations Research and Management Science: Principles and Applications,Operations research: Forecasting,"

1. Applying Time Series Models and ARIMA for Demand Forecasting in Operations Research
2. Inventory Replenishment Strategies with EOQ- and S/Q-Systems for Sales Forecasting
3. Forecasting in Operations Research and Management Science: Principles and Applications
4. An Evolutionary Approach to Forecasting in Business and Economic Forecasting
5. Managing Forecasting Operations: A Quantitative Approach and an AI-Based Fuzzy System",False," Nader Vadiee, Philip Gill."," Lloyd M. Welch, Jeffrey L. Armstrong"," Stephen G. Mackenzie, HoangPham Ngoc","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: Neither of the given inputs are lists of authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes']",1.0
33,An Evolutionary Approach to Forecasting in Business and Economic Forecasting,Operations research: Forecasting,"

1. Applying Time Series Models and ARIMA for Demand Forecasting in Operations Research
2. Inventory Replenishment Strategies with EOQ- and S/Q-Systems for Sales Forecasting
3. Forecasting in Operations Research and Management Science: Principles and Applications
4. An Evolutionary Approach to Forecasting in Business and Economic Forecasting
5. Managing Forecasting Operations: A Quantitative Approach and an AI-Based Fuzzy System",False," Robinson W. Perchel, Andrey G. Nechaev"," Anastassia Koulali, Georges Anderla, Udo Sglavo"," John A. Glynn, Lawrence R. Klein","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0% JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes']",1.0,"['\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo']",0.0,"['\n\nNo', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",0.9
34,Managing Forecasting Operations: A Quantitative Approach and an AI-Based Fuzzy System,Operations research: Forecasting,"

1. Applying Time Series Models and ARIMA for Demand Forecasting in Operations Research
2. Inventory Replenishment Strategies with EOQ- and S/Q-Systems for Sales Forecasting
3. Forecasting in Operations Research and Management Science: Principles and Applications
4. An Evolutionary Approach to Forecasting in Business and Economic Forecasting
5. Managing Forecasting Operations: A Quantitative Approach and an AI-Based Fuzzy System",False," Rui Zhu, Dapeng Wu"," Heide Lukosch, Alexander Strobel"," Eduardo L. Paoli, Carlos R. de Souza","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \n\nNo', '\n\nYes', '\n\nYes', '\n\nNo', '\n\nYes', '\n\nYes']",0.8,"['\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', ' \n\nNo', '\nNo']",0.0
35,A Course in Computer Algebra: Symbolic and Algebraic Manipulation,Symbolic and algebraic manipulation: Symbolic and algebraic algorithms,"

1. A Course in Computer Algebra: Symbolic and Algebraic Manipulation
2. Algorithms and Complexity in Symbolic and Algebraic Computation
3. Symbolic and Algebraic Computation Using Computer Algebra Systems
4. An Introduction to Symbolic and Algebraic Manipulation
5. Symbolic and Algebraic Manipulation in Mathematics Education",False," John H. Davenport, Graham S. P.illett."," Abraham P. Avanessov, Pavel G. Zheltov, Igor V. Maksimovic, Alberto R. Broise, Erick P. de la Hoz."," Bartel L. van der Waerden, Fritz Joachim Schmeid.","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any overlapping authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo.']",0.0,"['\n\nYes', '\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes']",1.0
36,Algorithms and Complexity in Symbolic and Algebraic Computation,Symbolic and algebraic manipulation: Symbolic and algebraic algorithms,"

1. A Course in Computer Algebra: Symbolic and Algebraic Manipulation
2. Algorithms and Complexity in Symbolic and Algebraic Computation
3. Symbolic and Algebraic Computation Using Computer Algebra Systems
4. An Introduction to Symbolic and Algebraic Manipulation
5. Symbolic and Algebraic Manipulation in Mathematics Education",False," John Kampmueller, Mark Giesbrecht"," Daniel Lazard, Bruno Salvy"," Eugene V. Zima, John A. Sullivan","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes', '\n\nYes']",1.0
37,Symbolic and Algebraic Computation Using Computer Algebra Systems,Symbolic and algebraic manipulation: Symbolic and algebraic algorithms,"

1. A Course in Computer Algebra: Symbolic and Algebraic Manipulation
2. Algorithms and Complexity in Symbolic and Algebraic Computation
3. Symbolic and Algebraic Computation Using Computer Algebra Systems
4. An Introduction to Symbolic and Algebraic Manipulation
5. Symbolic and Algebraic Manipulation in Mathematics Education",False," Ulrich Holtkamp, Hans-Jürgen Schönig"," Raul Rojas, Franz Winkler"," Richard J. Fateman, J.E. Strudperg, K.M. Cheney","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo.', '\nNo.', '\nNo', '\nNo.', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo.']",0.0,"['\n\nYes', '\n\nYes', ' \nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
38,An Introduction to Symbolic and Algebraic Manipulation,Symbolic and algebraic manipulation: Symbolic and algebraic algorithms,"

1. A Course in Computer Algebra: Symbolic and Algebraic Manipulation
2. Algorithms and Complexity in Symbolic and Algebraic Computation
3. Symbolic and Algebraic Computation Using Computer Algebra Systems
4. An Introduction to Symbolic and Algebraic Manipulation
5. Symbolic and Algebraic Manipulation in Mathematics Education",False," W.W. Sawyer, G.E. Collins"," Robert H. Moore, William H. Holmes"," William E. Byrd, Friedrich Wilhelm Bauer","[' 0 JUSTIFICATION: Neither of the given inputs are lists of authors.', ' 0 JUSTIFICATION: None of the authors in the two lists match.', ' 0 JUSTIFICATION: These are not lists of authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo.', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nYes']",0.1,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes', '\n\nYes']",1.0
